,platform,sales_year,genre,online,offline,critic_score,user_score,rating,game_id
3402,PS4,2016.0,Action,2.0,0.0,57.0,7.8,T,42340
3403,PSV,2016.0,Action,0.0,0.0,,,,36889
3404,3DS,2016.0,Simulation,2.0,0.0,,7.4,E,12691
3405,PC,2017.0,Simulation,0.0,2.0,65.0,6.4,T,13184
3406,PSV,2018.0,Adventure,0.0,0.0,,,,49705
3407,PSP,2017.0,Adventure,0.0,0.0,,,,33027
3408,PSV,2018.0,Action,0.0,0.0,,,,45696
3409,X360,2017.0,Role-Playing,0.0,0.0,,,,43824
3410,PS4,2016.0,Adventure,1.0,1.0,67.0,6.2,T,39928
3411,PS4,2016.0,Misc,2.0,0.0,,tbd,E,29540
3412,PS3,2016.0,Misc,0.0,0.0,,,,30112
3413,PSP,2017.0,Adventure,0.0,0.0,,,,26252
3414,PSP,2018.0,Adventure,0.0,0.0,,,,16950
3415,DS,2018.0,Puzzle,0.0,2.0,,,,30245
3416,PS3,2017.0,Misc,0.0,0.0,,,,40777
3417,PC,2017.0,Adventure,0.0,2.0,,7.5,T,30339
3418,PSV,2018.0,Adventure,0.0,0.0,,,,15066
3419,PSP,2017.0,Adventure,0.0,0.0,,,,26719
3420,DS,2018.0,Action,0.0,2.0,,,,20059
3421,PC,2018.0,Adventure,0.0,2.0,54.0,6.2,,11312
3422,PSV,2015.0,Action,0.0,2.0,,6.8,T,43461
3423,PS4,2015.0,Action,0.0,2.0,62.0,6.4,E10+,35741
3424,XOne,2016.0,Shooter,2.0,0.0,70.0,tbd,M,45810
3425,3DS,2016.0,Role-Playing,0.0,0.0,,,,47734
3426,PSV,2018.0,Adventure,0.0,0.0,,,,19259
3427,DS,2017.0,Puzzle,2.0,0.0,,,,18431
3428,PSV,2016.0,Role-Playing,0.0,0.0,,,,28849
3429,PS3,2017.0,Sports,0.0,2.0,,,,11714
3430,DS,2018.0,Action,0.0,2.0,,,,19124
3431,PC,2018.0,Racing,0.0,2.0,78.0,6.2,E,12019
3432,PSV,2018.0,Role-Playing,0.0,0.0,,,,47406
3433,PSV,2017.0,Adventure,0.0,0.0,,,,16172
3434,PS4,2015.0,Fighting,0.0,0.0,,,,16812
3435,PS3,2015.0,Adventure,0.0,0.0,,,,23223
3436,PS3,2018.0,Action,0.0,0.0,,,,15446
3437,X360,2015.0,Action,0.0,2.0,,tbd,E,36922
3438,PS4,2016.0,Shooter,2.0,0.0,67.0,tbd,E10+,21818
3439,PSP,2018.0,Action,0.0,0.0,,,,23874
3440,WiiU,2017.0,Sports,0.0,2.0,,3.9,E,17751
3441,WiiU,2018.0,Action,1.0,1.0,,,,15022
3442,Wii,2017.0,Sports,0.0,2.0,,tbd,T,49521
3443,X360,2017.0,Shooter,0.0,2.0,,,,13129
3444,DS,2018.0,Adventure,0.0,2.0,,tbd,,44289
3445,PSP,2018.0,Action,0.0,0.0,,,,15078
3446,PSV,2016.0,Adventure,0.0,0.0,,,,38727
3447,PSP,2017.0,Adventure,0.0,0.0,,,,49475
3448,PC,2015.0,Action,1.0,1.0,86.0,7.7,T,10712
3449,PS4,2018.0,Role-Playing,0.0,0.0,58.0,7.1,T,31719
3450,PS3,2015.0,Action,0.0,0.0,,,,16806
3451,PS3,2015.0,Action,1.0,0.0,,8.2,T,44886
3452,PSV,2018.0,Action,0.0,0.0,,,,44297
3453,PSP,2017.0,Action,0.0,0.0,,,,47116
3454,PS4,2016.0,Misc,2.0,0.0,,tbd,E,27924
3455,X360,2017.0,Misc,0.0,2.0,,,,22235
3456,X360,2018.0,Action,2.0,1.0,65.0,5.3,T,34496
3457,PS4,2015.0,Action,0.0,2.0,,7.6,E,31664
3458,PSV,2015.0,Action,0.0,0.0,,,,33601
3459,Wii,2017.0,Sports,2.0,0.0,,tbd,E,48585
3460,PC,2017.0,Puzzle,0.0,2.0,,,,32801
3461,PSV,2015.0,Action,0.0,0.0,,,,13392
3462,PSV,2016.0,Action,0.0,0.0,,,,41661
3463,X360,2017.0,Adventure,0.0,0.0,,,,23080
3464,PSP,2017.0,Adventure,0.0,0.0,,,,14710
3465,3DS,2017.0,Adventure,0.0,2.0,,,,31853
3466,Wii,2017.0,Misc,0.0,2.0,,,,25152
3467,PSP,2017.0,Adventure,0.0,0.0,,,,19685
3468,PSP,2017.0,Adventure,0.0,0.0,,,,30159
3469,PS4,2016.0,Adventure,0.0,2.0,62.0,6.5,M,10667
3470,X360,2015.0,Action,0.0,2.0,,7,E,19844
3471,X360,2017.0,Adventure,0.0,0.0,,,,44789
3472,PC,2017.0,Puzzle,2.0,0.0,,tbd,E,43555
3473,Wii,2017.0,Misc,0.0,2.0,,,,47284
3474,PS3,2016.0,Action,1.0,1.0,,tbd,T,11325
3475,PSP,2018.0,Strategy,0.0,0.0,,,,33909
3476,PS3,2015.0,Fighting,0.0,0.0,,,,10932
3477,Wii,2017.0,Racing,2.0,0.0,,tbd,E,41678
3478,X360,2016.0,Sports,0.0,2.0,,tbd,E,19372
3479,PS3,2016.0,Action,0.0,0.0,,,,41850
3480,PS3,2017.0,Adventure,0.0,0.0,,,,47666
3481,PS4,2016.0,Action,0.0,0.0,,,,48731
3482,DS,2017.0,Puzzle,2.0,0.0,,,,43749
3483,DS,2017.0,Strategy,0.0,2.0,,,,24104
3484,X360,2017.0,Sports,0.0,2.0,,tbd,E,32686
3485,PSV,2016.0,Adventure,0.0,0.0,,,,46971
3486,PSP,2017.0,Adventure,0.0,0.0,,,,25019
3487,Wii,2018.0,Misc,0.0,2.0,,,,35548
3488,PS4,2016.0,Action,0.0,2.0,52.0,7.9,T,26075
3489,PC,2018.0,Strategy,0.0,2.0,78.0,8,T,23309
3490,PSP,2017.0,Misc,0.0,0.0,,,,45056
3491,PS3,2016.0,Misc,0.0,0.0,,,,21519
3492,PSP,2017.0,Misc,0.0,0.0,,,,34459
3493,X360,2017.0,Shooter,0.0,2.0,,,,14694
3494,PSV,2016.0,Adventure,0.0,1.0,64.0,7.3,T,16971
3495,3DS,2015.0,Action,0.0,2.0,,tbd,,44197
3496,PSV,2016.0,Role-Playing,0.0,0.0,,,,19832
3497,3DS,2018.0,Adventure,0.0,0.0,81.0,9,T,29431
3498,PSV,2015.0,Action,0.0,0.0,,,,12422
3499,PSP,2018.0,Adventure,0.0,0.0,,,,30940
3500,PS3,2018.0,Adventure,0.0,2.0,,tbd,,44058
3501,PS4,2016.0,Sports,0.0,2.0,31.0,4.5,,48244
3502,PS3,2015.0,Action,0.0,0.0,,,,49627
3503,WiiU,2017.0,Action,2.0,0.0,,5.5,E,22797
3504,PSV,2015.0,Action,0.0,0.0,,,,39847
3505,PSV,2018.0,Misc,0.0,0.0,,,,19358
3506,PC,2018.0,Fighting,0.0,2.0,79.0,6.4,T,31167
3507,DS,2018.0,Puzzle,0.0,2.0,,,,31559
3508,XOne,2015.0,Sports,0.0,2.0,,4.3,E,39982
3509,PS4,2016.0,Role-Playing,0.0,0.0,,,,11114
3510,PS3,2017.0,Role-Playing,0.0,0.0,,,,18798
3511,PC,2018.0,Shooter,0.0,2.0,78.0,7.8,E10+,10862
3512,PS3,2017.0,Adventure,0.0,0.0,,,,38155
3513,X360,2017.0,Action,2.0,0.0,,,,14692
3514,PC,2018.0,Racing,0.0,2.0,62.0,5.4,E,24506
3515,DS,2017.0,Misc,0.0,0.0,,,,19585
3516,PS3,2016.0,Shooter,1.0,1.0,,7,M,11493
3517,PS3,2018.0,Simulation,0.0,0.0,,,,17639
3518,PSP,2017.0,Adventure,0.0,0.0,,,,33130
3519,PSV,2015.0,Adventure,0.0,0.0,,,,46124
3520,PC,2018.0,Misc,0.0,2.0,,,,44446
3521,3DS,2018.0,Puzzle,0.0,2.0,,tbd,E,47773
3522,PSV,2016.0,Adventure,0.0,0.0,,,,18809
3523,PSP,2017.0,Adventure,0.0,0.0,,,,13640
3524,PSP,2018.0,Action,0.0,0.0,,,,49666
3525,PSP,2018.0,Adventure,0.0,0.0,,,,34955
3526,PSV,2016.0,Action,0.0,0.0,,,,10256
3527,3DS,2018.0,Role-Playing,0.0,0.0,,,,47606
3528,PSP,2018.0,Action,0.0,0.0,,,,13427
3529,PS3,2018.0,Action,0.0,0.0,,,,42231
3530,3DS,2017.0,Shooter,2.0,0.0,,6.3,T,43451
3531,PC,2017.0,Role-Playing,2.0,0.0,81.0,7.3,E10+,37161
3532,PC,2017.0,Simulation,0.0,2.0,,tbd,E,41662
3533,PS3,2018.0,Adventure,0.0,0.0,,,,32031
3534,DS,2017.0,Shooter,2.0,0.0,,tbd,E,19883
3535,PS3,2018.0,Action,0.0,0.0,,,,28200
3536,PSP,2017.0,Adventure,0.0,0.0,,,,41296
3537,PC,2015.0,Action,0.0,2.0,,tbd,,42007
3538,PS4,2016.0,Shooter,2.0,0.0,55.0,4.7,E10+,27538
3539,XOne,2016.0,Misc,2.0,0.0,,tbd,E,27042
3540,PSP,2017.0,Adventure,0.0,0.0,,,,39548
3541,PC,2016.0,Action,1.0,1.0,,,,40005
3542,X360,2015.0,Adventure,2.0,0.0,,7.5,,48748
3543,WiiU,2017.0,Shooter,0.0,2.0,58.0,5.8,M,40462
3544,PS2,2017.0,Adventure,0.0,0.0,,,,42624
3545,3DS,2018.0,Action,0.0,0.0,,,,37866
3546,PS4,2016.0,Action,2.0,0.0,,6.1,,11696
3547,DS,2017.0,Adventure,0.0,2.0,,,E10+,46168
3548,X360,2018.0,Adventure,0.0,0.0,,,,29575
3549,PS3,2017.0,Role-Playing,0.0,0.0,,,,22909
3550,XOne,2016.0,Misc,2.0,0.0,,tbd,E,49948
3551,PSV,2016.0,Adventure,0.0,0.0,,,,38169
3552,PC,2018.0,Role-Playing,0.0,2.0,57.0,1.4,M,34674
3553,PC,2016.0,Sports,0.0,2.0,69.0,3.7,E,21329
3554,X360,2017.0,Action,0.0,0.0,,,,44503
3555,PS3,2018.0,Role-Playing,0.0,0.0,65.0,7.3,T,36182
3556,PS3,2015.0,Adventure,2.0,0.0,63.0,6.2,M,38493
3557,PSP,2017.0,Role-Playing,0.0,0.0,,,,37614
3558,DS,2018.0,Action,0.0,2.0,,,,25559
3559,PS3,2018.0,Shooter,0.0,0.0,,,,43783
3560,DS,2017.0,Adventure,0.0,0.0,,,,43187
3561,PSP,2017.0,Adventure,0.0,0.0,,,,49600
3562,PS3,2018.0,Adventure,0.0,0.0,,,,37035
3563,PS3,2018.0,Action,0.0,0.0,,,,23301
3564,PC,2015.0,Misc,0.0,2.0,,,,10748
3565,PSV,2015.0,Adventure,0.0,0.0,,,,28323
3566,PSV,2015.0,Action,0.0,0.0,,,,31538
3567,PC,2017.0,Simulation,0.0,2.0,,tbd,,10827
3568,PSP,2017.0,Action,0.0,0.0,,,,46438
3569,DS,2017.0,Puzzle,0.0,2.0,,tbd,E,41899
3570,PSP,2017.0,Adventure,0.0,0.0,,,,40710
3571,X360,2017.0,Sports,0.0,2.0,,,,28927
3572,PS3,2015.0,Misc,0.0,0.0,,,,24956
3573,XOne,2016.0,Action,1.0,1.0,52.0,7.1,M,27085
3574,PSP,2018.0,Role-Playing,0.0,0.0,,,,29001
3575,PSV,2015.0,Strategy,0.0,0.0,,,,49735
3576,DS,2017.0,Platform,2.0,0.0,,tbd,E,14588
3577,XOne,2016.0,Shooter,2.0,0.0,,,,26345
3578,PSP,2017.0,Adventure,0.0,0.0,,,,28151
3579,PS3,2017.0,Action,0.0,2.0,,,,33806
3580,PSV,2018.0,Action,0.0,0.0,,,,28652
3581,PSP,2017.0,Role-Playing,0.0,0.0,,,,48563
3582,PC,2016.0,Simulation,0.0,2.0,43.0,2.4,E,34792
3583,PC,2018.0,Strategy,0.0,2.0,67.0,6.5,,28316
3584,XOne,2016.0,Action,1.0,0.0,,5.8,T,38267
3585,PS4,2016.0,Action,2.0,0.0,79.0,8.5,M,38640
3586,PC,2016.0,Adventure,0.0,2.0,66.0,8.5,,22469
3587,PSP,2018.0,Role-Playing,0.0,0.0,,,,35884
3588,3DS,2017.0,Action,0.0,0.0,,,,36333
3589,DS,2017.0,Action,0.0,2.0,,,,17507
3590,PSP,2018.0,Action,0.0,0.0,,,,42049
3591,PC,2018.0,Action,0.0,2.0,73.0,5.4,T,30613
3592,PS3,2017.0,Role-Playing,0.0,0.0,,,,38668
3593,PC,2017.0,Simulation,0.0,2.0,,,,16542
3594,PSP,2017.0,Adventure,0.0,0.0,,,,22184
3595,PSV,2015.0,Action,0.0,0.0,,,,32016
3596,WiiU,2017.0,Fighting,0.0,0.0,40.0,5.8,M,42422
3597,PSP,2018.0,Adventure,0.0,0.0,,,,28683
3598,PSV,2015.0,Action,0.0,0.0,70.0,7.4,T,41093
3599,PS3,2017.0,Misc,0.0,2.0,,,,28822
3600,PS3,2018.0,Adventure,0.0,0.0,,,,35942
3601,PSP,2017.0,Adventure,0.0,0.0,,,,10367
3602,3DS,2018.0,Action,1.0,1.0,26.0,2.4,E10+,35682
3603,3DS,2015.0,Strategy,0.0,0.0,,,,18098
3604,PSP,2018.0,Action,0.0,0.0,,,,27404
3605,3DS,2015.0,Action,0.0,0.0,,,,45834
3606,PS3,2017.0,Role-Playing,0.0,0.0,69.0,7.9,T,11435
3607,Wii,2017.0,Action,2.0,0.0,,tbd,E,18213
3608,PC,2017.0,Simulation,0.0,2.0,,,,39309
3609,PC,2017.0,Racing,0.0,2.0,,,,31106
3610,PSP,2017.0,Adventure,0.0,0.0,,,,33820
3611,PS3,2018.0,Adventure,0.0,0.0,,,,43704
3612,PSV,2015.0,Action,0.0,0.0,,,,18225
3613,PC,2018.0,Role-Playing,0.0,2.0,,,,26270
3614,PC,2018.0,Racing,0.0,2.0,72.0,6,T,41461
3615,PS3,2015.0,Action,0.0,0.0,,,,37674
3616,PSV,2015.0,Action,0.0,0.0,,,,29564
3617,PS4,2015.0,Action,0.0,0.0,,,,49349
3618,PSP,2017.0,Fighting,0.0,0.0,,,,22208
3619,PSV,2015.0,Adventure,0.0,0.0,,,,17365
3620,XOne,2016.0,Action,2.0,0.0,,,,27207
3621,PS3,2017.0,Action,2.0,0.0,67.0,6.8,M,29020
3622,PSV,2015.0,Adventure,0.0,0.0,,,,25829
3623,PC,2018.0,Puzzle,0.0,2.0,,,,18137
3624,PS3,2015.0,Action,0.0,2.0,,tbd,E10+,18746
3625,X360,2015.0,Action,0.0,2.0,,6.8,E10+,13107
3626,XOne,2016.0,Platform,2.0,0.0,55.0,4.2,E10+,31392
3627,X360,2017.0,Shooter,0.0,0.0,,,,26291
3628,PC,2017.0,Strategy,0.0,2.0,50.0,4.7,,14135
3629,PSP,2017.0,Adventure,0.0,0.0,,,,47334
3630,X360,2018.0,Action,0.0,0.0,,,,45311
3631,PSV,2018.0,Action,0.0,1.0,,,,22760
3632,PS4,2016.0,Simulation,0.0,0.0,,,,48352
3633,PSP,2018.0,Action,0.0,0.0,,,,36733
3634,WiiU,2018.0,Action,0.0,0.0,,,,29836
3635,3DS,2015.0,Misc,0.0,0.0,,,,33260
3636,X360,2017.0,Misc,1.0,1.0,54.0,5.7,E,43360
3637,X360,2018.0,Adventure,0.0,2.0,64.0,7.6,M,38992
3638,PSV,2017.0,Action,1.0,0.0,,,,40325
3639,XOne,2015.0,Action,0.0,2.0,65.0,6.6,T,28708
3640,PS3,2016.0,Misc,0.0,0.0,,,,43835
3641,PSV,2016.0,Action,0.0,0.0,,,,37372
3642,X360,2018.0,Action,2.0,0.0,62.0,7.3,T,20471
3643,PS3,2015.0,Action,0.0,0.0,,,,45685
3644,PSV,2016.0,Action,0.0,0.0,,,,15501
3645,PSV,2015.0,Action,0.0,0.0,,,,35579
3646,PS3,2015.0,Action,0.0,0.0,,,,46468
3647,3DS,2018.0,Action,0.0,0.0,,,,22912
3648,PC,2015.0,Misc,0.0,2.0,,,,43577
3649,PSV,2016.0,Adventure,0.0,0.0,,,,12868
3650,3DS,2018.0,Action,0.0,0.0,,,,14775
3651,Wii,2017.0,Role-Playing,0.0,0.0,,,,10160
3652,PC,2015.0,Action,0.0,2.0,74.0,7.4,T,48425
3653,PC,2017.0,Simulation,2.0,0.0,,tbd,,24853
3654,PC,2017.0,Puzzle,0.0,2.0,,,,17580
3655,PSV,2018.0,Misc,0.0,0.0,,,,11325
3656,X360,2017.0,Misc,0.0,2.0,,,,47239
3657,PSP,2018.0,Role-Playing,0.0,0.0,,,,47023
3658,3DS,2015.0,Action,0.0,0.0,,,,12582
3659,PC,2018.0,Role-Playing,0.0,2.0,89.0,8.3,M,41158
3660,PSV,2016.0,Adventure,0.0,0.0,,,,36172
3661,Wii,2017.0,Simulation,0.0,2.0,,,,15967
3662,PC,2017.0,Shooter,2.0,0.0,,3.2,,49734
3663,PSP,2017.0,Misc,0.0,0.0,,,,18044
3664,PSP,2017.0,Misc,0.0,0.0,,,,41972
3665,3DS,2018.0,Action,0.0,0.0,,,,37090
3666,PSV,2018.0,Adventure,0.0,0.0,,,,15832
3667,PSP,2017.0,Adventure,0.0,0.0,,,,11110
3668,PC,2017.0,Adventure,2.0,0.0,,,,40038
3669,PSV,2015.0,Adventure,0.0,0.0,,,,27612
3670,3DS,2017.0,Action,0.0,2.0,,7.6,E10+,22939
3671,PSP,2018.0,Action,0.0,0.0,,,,18480
3672,PS4,2016.0,Action,1.0,0.0,48.0,2,M,16631
3673,PS3,2017.0,Action,0.0,2.0,50.0,5,E10+,29859
3674,PSP,2018.0,Action,0.0,0.0,,,,48146
3675,PC,2016.0,Adventure,0.0,2.0,,tbd,,24692
3676,XOne,2015.0,Adventure,0.0,2.0,,7.3,T,43700
3677,PSP,2017.0,Strategy,0.0,0.0,,,,44319
3678,PS3,2017.0,Role-Playing,0.0,0.0,,,,20210
3679,PS4,2018.0,Misc,0.0,1.0,,,,17620
3680,Wii,2018.0,Action,0.0,2.0,,,,43920
3681,DS,2017.0,Puzzle,0.0,2.0,,,E10+,30739
3682,PS3,2015.0,Action,0.0,0.0,,,,47363
3683,PSV,2016.0,Adventure,0.0,0.0,,,,47085
3684,PSV,2018.0,Adventure,0.0,0.0,,,,29715
3685,PS3,2017.0,Strategy,0.0,0.0,,,,17928
3686,PS4,2016.0,Action,0.0,1.0,,,,43421
3687,PSP,2017.0,Adventure,0.0,0.0,,,,11964
3688,PSV,2015.0,Action,0.0,0.0,,,,40132
3689,3DS,2017.0,Action,0.0,2.0,,tbd,E,36414
3690,X360,2017.0,Sports,0.0,2.0,,tbd,T,26816
3691,PSP,2017.0,Strategy,0.0,0.0,,,,33216
3692,PS3,2015.0,Action,0.0,0.0,,,,36370
3693,PS4,2016.0,Fighting,0.0,0.0,,,,27812
3694,PSP,2017.0,Adventure,0.0,0.0,,,,37501
3695,PS4,2016.0,Action,0.0,0.0,,,,11367
3696,PSV,2016.0,Adventure,0.0,0.0,,,,30066
3697,PSP,2017.0,Action,0.0,0.0,,,,25142
3698,PSP,2018.0,Action,0.0,0.0,,,,25203
3699,X360,2017.0,Shooter,0.0,1.0,,,,25588
3700,PS3,2015.0,Action,0.0,0.0,,,,26613
3701,PSV,2015.0,Action,0.0,0.0,,,,31809
3702,PS4,2016.0,Sports,1.0,0.0,49.0,6,T,41158
3703,PSV,2016.0,Adventure,0.0,0.0,,,,13098
3704,WiiU,2018.0,Shooter,2.0,0.0,,tbd,T,39655
3705,PSV,2015.0,Adventure,0.0,0.0,,,,40051
3706,PC,2017.0,Strategy,0.0,1.0,72.0,5.6,M,47408
3707,PSP,2017.0,Adventure,0.0,0.0,,,,43061
3708,PSP,2018.0,Action,0.0,0.0,,,,17819
3709,PC,2018.0,Role-Playing,0.0,2.0,87.0,8.7,M,42386
3710,PSV,2015.0,Adventure,0.0,0.0,,,,22206
3711,XOne,2015.0,Adventure,0.0,2.0,77.0,7.2,T,25669
3712,PS4,2016.0,Misc,1.0,0.0,,7.8,T,20102
3713,X360,2017.0,Adventure,0.0,0.0,,,,49066
3714,PSV,2016.0,Adventure,0.0,0.0,,,,43374
3715,PSV,2015.0,Action,0.0,0.0,,,,12227
3716,PS3,2017.0,Sports,0.0,1.0,38.0,tbd,E,18268
3717,PC,2017.0,Shooter,2.0,0.0,51.0,7.6,M,26502
3718,PS3,2015.0,Action,0.0,1.0,,tbd,,33159
3719,PSP,2018.0,Action,0.0,0.0,,,,16962
3720,PSV,2017.0,Sports,0.0,0.0,,,,33049
3721,PSV,2015.0,Action,0.0,0.0,,,,48075
3722,PSP,2018.0,Action,0.0,0.0,,,,12890
3723,WiiU,2018.0,Puzzle,0.0,0.0,,,,14551
3724,DS,2017.0,Misc,0.0,0.0,,,,15516
3725,PSV,2016.0,Action,0.0,0.0,,,,17044
3726,PS3,2018.0,Adventure,0.0,0.0,,,,34738
3727,DS,2017.0,Action,0.0,0.0,,,,42116
3728,Wii,2017.0,Sports,0.0,1.0,,,,34281
3729,PSV,2017.0,Adventure,0.0,0.0,,,,28612
3730,PSV,2016.0,Role-Playing,0.0,0.0,,,,17170
3731,PSV,2018.0,Adventure,0.0,0.0,,,,16357
3732,PS4,2015.0,Action,0.0,1.0,,,,16774
3733,PSP,2017.0,Misc,0.0,0.0,,,,13609
3734,PS4,2016.0,Action,0.0,0.0,,,,42284
3735,3DS,2018.0,Action,0.0,0.0,,,,39233
3736,PSP,2017.0,Adventure,0.0,0.0,,,,48924
3737,PSV,2018.0,Adventure,0.0,0.0,,,,32836
3738,3DS,2017.0,Misc,0.0,0.0,,,,49376
3739,PSV,2015.0,Adventure,0.0,0.0,,,,49459
3740,PC,2015.0,Action,0.0,1.0,,tbd,,48510
3741,PC,2015.0,Simulation,0.0,1.0,,5.3,T,42566
3742,DS,2017.0,Adventure,0.0,0.0,,,,13841
3743,WiiU,2018.0,Strategy,0.0,0.0,,,,30994
3744,PSV,2016.0,Adventure,0.0,0.0,,,,11872
3745,PSV,2015.0,Sports,0.0,1.0,,tbd,E,24150
3746,PC,2017.0,Strategy,0.0,1.0,,8.3,T,10803
3747,PS4,2016.0,Action,0.0,0.0,,,,25253
3748,PS4,2016.0,Misc,0.0,0.0,,,,15255
3749,PSP,2015.0,Action,0.0,0.0,,,,28894
3750,Wii,2017.0,Platform,1.0,0.0,,tbd,E,24264
3751,PSV,2015.0,Action,0.0,0.0,,,,40031
3752,PSV,2016.0,Action,0.0,0.0,,,,26401
3753,DS,2018.0,Action,0.0,1.0,,tbd,E10+,37874
3754,3DS,2018.0,Adventure,1.0,0.0,,,,21095
3755,XOne,2016.0,Action,1.0,0.0,,tbd,M,34903
3756,XOne,2016.0,Sports,1.0,0.0,,7.1,T,36449
3757,PSV,2015.0,Strategy,0.0,0.0,,,,16608
3758,PSP,2017.0,Role-Playing,0.0,0.0,,,,41411
3759,PSP,2018.0,Role-Playing,0.0,0.0,,,,40943
3760,PC,2016.0,Action,0.0,1.0,66.0,4.3,M,21096
3761,PSP,2018.0,Action,0.0,0.0,,,,17943
3762,PSV,2017.0,Misc,0.0,0.0,,,,44077
3763,PS3,2017.0,Fighting,0.0,0.0,,,,23885
3764,XOne,2016.0,Action,1.0,0.0,,,,29900
3765,PSV,2018.0,Adventure,0.0,0.0,,,,28865
3766,PSP,2017.0,Action,0.0,0.0,,,,46860
3767,Wii,2017.0,Sports,0.0,1.0,,tbd,E,16357
3768,3DS,2017.0,Sports,0.0,1.0,,5.2,E,36354
3769,PS3,2017.0,Adventure,0.0,0.0,,,,49752
3770,PSV,2015.0,Action,0.0,0.0,,,,31017
3771,PC,2017.0,Action,0.0,1.0,66.0,7.6,E,31388
3772,DS,2017.0,Simulation,0.0,1.0,,,,43863
3773,PS3,2018.0,Simulation,0.0,0.0,,,,30790
3774,XOne,2016.0,Racing,0.0,1.0,63.0,6.7,E,14271
3775,PSP,2015.0,Action,0.0,0.0,,,,40553
3776,PC,2018.0,Misc,0.0,1.0,,,,27061
3777,PSP,2018.0,Adventure,0.0,0.0,,,,34037
3778,PS4,2016.0,Adventure,1.0,0.0,,tbd,E10+,40929
3779,PSP,2017.0,Role-Playing,0.0,0.0,,,,28233
3780,PC,2017.0,Platform,0.0,1.0,62.0,7.7,T,26380
3781,PSP,2018.0,Fighting,0.0,0.0,,,,48925
3782,DS,2017.0,Role-Playing,0.0,0.0,,,,18311
3783,PSV,2015.0,Platform,1.0,0.0,,5.1,E,42978
3784,PSV,2016.0,Action,0.0,0.0,,,,11796
3785,PS3,2018.0,Strategy,0.0,0.0,,,,35103
3786,PC,2016.0,Racing,0.0,1.0,72.0,6.2,E,21902
3787,PC,2017.0,Strategy,0.0,1.0,70.0,6.8,T,38233
3788,PS4,2016.0,Action,0.0,1.0,72.0,5.8,M,44812
3789,3DS,2015.0,Simulation,0.0,0.0,,,,17357
3790,Wii,2018.0,Action,0.0,1.0,,,,27303
3791,PC,2016.0,Sports,0.0,1.0,90.0,6.3,E,27815
3792,XOne,2015.0,Sports,0.0,1.0,,,,33411
3793,PSP,2018.0,Adventure,0.0,0.0,,,,49729
3794,PS4,2016.0,Shooter,0.0,1.0,66.0,6.2,E10+,23274
3795,PC,2016.0,Strategy,0.0,1.0,,,,34930
3796,X360,2017.0,Adventure,0.0,0.0,,,,49217
3797,PC,2017.0,Adventure,0.0,1.0,,,,28722
3798,XOne,2016.0,Action,1.0,0.0,,8.8,M,30995
3799,PSP,2018.0,Action,0.0,0.0,,,,45386
3800,PSV,2015.0,Sports,1.0,0.0,,8.8,E,17956
3801,3DS,2016.0,Action,1.0,0.0,77.0,8.4,E10+,37973
3802,Wii,2018.0,Action,0.0,1.0,,tbd,E,16034
3803,PS3,2018.0,Sports,0.0,1.0,73.0,6.9,E,27093
3804,PS2,2017.0,Adventure,0.0,0.0,,,,37737
3805,3DS,2015.0,Action,0.0,0.0,,,,19144
3806,PS4,2015.0,Role-Playing,0.0,1.0,,,,46192
3807,PSV,2016.0,Adventure,0.0,0.0,,,,35014
3808,PC,2015.0,Strategy,0.0,1.0,65.0,7.7,,31560
3809,PSV,2015.0,Action,0.0,0.0,,,,21607
3810,3DS,2018.0,Misc,0.0,1.0,,,,14185
3811,XOne,2018.0,Adventure,0.0,0.0,,,,41359
3812,PS3,2018.0,Sports,1.0,0.0,,tbd,E,25515
3813,XOne,2016.0,Misc,1.0,0.0,,tbd,T,16050
3814,PSP,2017.0,Adventure,0.0,0.0,,,,23112
3815,PS3,2015.0,Action,0.0,0.0,,,,11421
3816,PS3,2017.0,Role-Playing,0.0,0.0,,,,36357
3817,PSV,2018.0,Adventure,0.0,0.0,,,,17812
3818,XOne,2016.0,Action,1.0,0.0,80.0,7.9,M,44893
3819,PSP,2017.0,Adventure,0.0,0.0,,,,34037
3820,PC,2017.0,Simulation,0.0,1.0,,,,37566
3821,PSP,2018.0,Action,0.0,0.0,,,,20710
3822,PC,2016.0,Role-Playing,0.0,1.0,56.0,6.8,M,13523
3823,PSV,2018.0,Adventure,0.0,0.0,,,,14133
3824,DS,2017.0,Misc,0.0,0.0,,,,25088
3825,DS,2018.0,Action,0.0,1.0,,tbd,E,28100
3826,PSV,2015.0,Action,0.0,0.0,,,,19526
3827,PSV,2015.0,Adventure,0.0,0.0,,,,10799
3828,X360,2017.0,Shooter,0.0,0.0,,,,33926
3829,PSV,2015.0,Action,0.0,0.0,,,,48070
3830,PSV,2017.0,Role-Playing,0.0,0.0,,,,17161
3831,PSP,2017.0,Adventure,0.0,0.0,,,,14457
3832,PSV,2017.0,Action,0.0,0.0,,,,27789
3833,3DS,2018.0,Action,0.0,1.0,,,,36096
3834,PS3,2018.0,Sports,0.0,1.0,83.0,5.5,E,28647
3835,PSP,2017.0,Adventure,0.0,0.0,,,,14848
3836,PSP,2018.0,Misc,0.0,0.0,,,,41073
3837,PC,2016.0,Simulation,0.0,1.0,,tbd,,39643
3838,PS3,2015.0,Sports,0.0,1.0,,,,44798
3839,PSP,2017.0,Adventure,0.0,0.0,,,,31759
